"","V1"
"1",""
"2","Vielen Dank, Frau Kollegin."
"3"," — Der nächste Redner für die CDU/CSU-Fraktion:"
"4"," der Kollege Josef Oster."
"5"," Josef Oster:"
"6","Sehr geehrter Herr Präsident! Meine lieben Kolleginnen und Kollegen! Wir beraten über die Arbeit der Polizei in unserem Land."
"7"," Bevor ich auf den Gesetzentwurf, der heute beraten wird, eingehe, möchte ich aber die Gelegenheit nutzen, zunächst einmal allen Polizisten in unserem Land meinen herzlichen Dank auszusprechen."
"8"," Was sie für unser Land und unsere Bevölkerung Tag für Tag leisten, verdient größten Respekt und Anerkennung."
"9"," Das gilt übrigens auch für alle Rettungskräfte."
"10","Warum erwähne ich das so deutlich ganz am Anfang meiner Rede? Weder ist in der Rede, die wir gerade von Frau Mihalic gehört haben, ein Wort des Dankes oder der Anerkennung zu hören gewesen, noch ist in der Begründung zum Gesetzentwurf irgendwo ein Wort des Dankes oder der Anerkennung zu lesen."
"11"," Der gesamte Entwurf, so wie er uns vorliegt, ist Ausdruck eines ausgeprägten Misstrauens gegenüber der Polizei und dem Staat insgesamt."
"12"," Meine sehr geehrten Damen und Herren, dieser Tagesordnungspunkt ist zudem nach meiner Überzeugung ein mustergültiges Beispiel dafür, wie man in der Politik falsche Prioritäten setzen kann."
"13"," — Ja, das sagt auch ein Bürgermeister, Herr von Notz."
"14"," — Wir haben doch in Deutschland, liebe Kolleginnen und Kollegen der Grünen, aktuell kein akutes Problem mit Gewalt oder Fehlverhalten von Polizisten;wir haben ein Problem mit Gewalt gegen Polizisten."
"15"," Hier besteht Handlungsbedarf."
"16"," Liebe Kolleginnen und Kollegen der Grünen, auch wenn es der falsche Ansatz ist, begrüße ich es durchaus, dass Sie sich auch mal mit Themen der inneren Sicherheit befassen."
"17"," Auch Ihr Ansatz, sich für Transparenz und Akzeptanz polizeilicher Arbeit einzusetzen, ist begrüßenswert."
"18"," Das Problem ist aber doch nicht, dass in Deutschland eine weitere Beschwerdestelle fehlt."
"19"," Das Problem ist, dass die Arbeit unserer Polizei Tag für Tag schwieriger wird."
"20"," Überall dort, wo Menschen arbeiten, passieren natürlich auch Fehler."
"21"," Das stelle ich auch bei der Polizei nicht infrage."
"22"," Allerdings kann doch schon heute jede Bürgerin und jeder Bürger selbstverständlich polizeiliches Fehlverhalten anzeigen."
"23"," Diese Fehler aufzuarbeiten, ist die Aufgabe von Staatsanwaltschaften und Gerichten."
"24","Aber auch intern wird polizeiliches Fehlverhalten konsequent aufgearbeitet."
"25"," Die Bundespolizei verfügt über ein klares Beschwerdemanagement, das eine unabhängige, unparteüsche und umfassende Aufklärung gewährleistet."
"26"," — Das machen wir hier, Frau Mihalic."
"27"," Wir sind doch ein Parlament, das selbstlos genug ist, diese parlamentarische Kontrolle auch zu vollziehen."
"28"," Aber ich war bei den internen und externen Beschwerdemöglichkeiten."
"29"," Sie haben es eben auch angesprochen."
"30"," Es gibt eine Vielzahl von Stellen, an die sich Polizisten wenden können:"
"31"," Personalvertretungen, Gleichstellungsbeauftragte, Sucht- und Sozialberatung, Vertrauensstellen, die Innenrevision, Datenschutzbeauftragte und — auch wenn Sie das eben von sich gewiesen haben — auch den Petitionsausschuss des Deutschen Bundestages."
"32","All das sind Anlaufstellen, die für ein gut funktionierendes Beschwerdesystem bei der Polizei stehen."
"33"," Die Einführung eines unabhängigen Polizeibeauftragten istJosef Osterdeshalb nicht notwendig."
"34"," Das würde nur zu überflüssigen Doppelstrukturen führen."
"35"," Meine sehr geehrten Damen und Herren, die Probleme liegen doch ganz woanders."
"36"," Die Beispiele von Gewalt gegen Polizei sind vielfältig:"
"37"," G-20-Gipfel, Hambacher Forst, problematische Fußballspiele usw."
"38"," usw."
"39"," Gerade gestern hat es hier in Berlin wieder eine Massenschlägerei gegeben, bei der auch ein Polizist verletzt wurde."
"40"," Das sind Probleme, um die wir uns kümmern müssen."
"41","Die nackten Zahlen zeigen:"
"42"," Es gab im vergangenen Jahr insgesamt 2 311 Angriffe auf Polizisten."
"43"," Dabei sind 503 Beamtinnen und Beamte der Bundespolizei verletzt worden."
"44"," Auch in meinem Heimatland Rheinland-Pfalz gab es im Jahr 2017 über 1 500 Fälle von Gewalt gegen Polizeibeamte."
"45"," Hier besteht akuter Handlungsbedarf; hier müssen wir handeln."
"46"," Wir haben dafür gesorgt — gemeinsam mit unserem Koalitionspartner —, dass in dieser Wahlperiode insgesamt 15 000 neue Stellen bei den Sicherheitsbehörden in Bund und Ländern geschaffen werden."
"47"," Und wir haben dafür gesorgt, dass mit dem Pakt für den Rechtsstaat 2 000 zusätzliche Stellen bei der Justiz eingerichtet werden."
"48"," So sieht Unterstützung der Polizeiarbeit aus."
"49"," Verehrte Kolleginnen und Kollegen, die Beamtinnen und Beamten von Bundespolizei, BKA und Zoll sind Bürgerinnen und Bürger in Uniform."
"50"," Laut aktuellen Umfragen vertrauen 81 Prozent der Deutschen unserer Polizei."
"51"," Sie liegt damit im Ranking noch vor den Ärzten."
"52"," Dieses Vertrauen in die Polizei ist ein hohes Gut."
"53"," Um dieses Ansehen der Sicherheitskräfte in der Bevölkerung werden wir international beneidet."
"54"," Ich betrachte es, und das gilt auch für unsere Fraktion, als eine zentrale Aufgabe, dieses Vertrauen weiter zu stärken und eben nicht durch linken politischen Aktionismus zu schwächen."
"55"," Wir müssen unseren Polizeibeamten — Landes- wie Bundespolizisten — klar zeigen, dass wir auf ihrer Seite stehen; denn die Herausforderungen werden weiterwachsen."
