"","V1"
"1",""
"2"," Vielen Dank, Andreas Rimkus."
"3"," — Letzter Redner in der Debatte:"
"4"," Thomas Jarzombek für die CDU/CSU-Fraktion."
"5"," Thomas Jarzombek:"
"6","Frau Präsidentin! Meine Damen und Herren! Ich freue mich, als letzter Redner die Debatte zusammenfassen zu dürfen, weil sie doch deutlich macht, wie groß die Unterschiede sind, bevor wir Elektrokleinstfahrzeuge am Ende tatsächlich erlauben."
"7","Wenn ich damit anfangen darf:"
"8"," Ich glaube, ich habe noch nie in einer Rede über die AfD gesprochen."
"9"," Herr Kollege Spaniel, ich muss aber sagen:"
"10"," Wir sind es ja gewohnt, dass die von der „heute-show“ draußen vor dem Plenarsaal stehen."
"11"," Aber dass sie jetzt schon am Rednerpult stehen, das ist neu."
"12"," Vielleicht gucken wir noch mal ganz genau auf Ihre Nebeneinkünfte, darauf, ob Sie nicht ein Honorar von denen bekommen haben."
"13"," Ich kann mir das fast nicht anders vorstellen."
"14","Ich fand es sehr unterhaltsam."
"15"," Ich fand, ganz chrlich, besonders den Punkt ganz interessant, dass Sie solche großen Schwierigkeiten und Risiken darin sehen, Lithium-Ionen-Akkus mit in die U-Bahn zu nehmen."
"16"," Daraus könnte man fast schließen, die AfD will nicht nur die Elektrokleinstfahrzeuge verbieten, sondern auch noch erreichen, dass man Smartphones, Tablets und Laptops vor der U-Bahn abgeben muss."
"17"," Aber vielleicht sind Sie bei diesem Thema, sobald das Wort „Akku“ in den Mund genommen wird, in einer Ideologie gefangen; ich weiß es nicht."
"18"," Wir haben heute einen Antrag der FDP-Fraktion vorliegen."
"19"," Ich finde es gut, dass Sie das Thema Elektrokleinstfahrzeuge nach vorne schieben."
"20"," Ich finde es auch gut, dass Sie sagen:"
"21"," Wir müssen hier schneller werden."
"22"," — Was allerdings nicht funktioniert, ist, erstmals zu dem Zeitpunkt, zu dem die Notifizierung in Brüssel schon abgeschlossen ist, mit eigenen Vorschlägen zu kommen; denn damit würden wir genau das Gegenteil von dem tun, was Sie postulieren."
"23"," Wir würden in dem Prozess nämlich wieder zurückgehen, würden ein neues Modell machen, müssten es wieder in Brüssel genehmigen lassen und würden Monate verlieren."
"24"," Ich glaube, das kann nicht wirklich die Intention der FDP sein."
"25","Was die genaue textliche Urheberschaft betrifft — dazu haben wir heute auch einiges gehört —, müssen Sie sich mit dem Lobbyverband dieser Unternehmen mal darüber klar werden, wer da bei wem abgeschrieben hat; ich weiß es nicht."
"26"," Der Vorwurf, wir hätten zu wenig Lobbyis Thomas Jarzombektenkontakte, ist jedenfalls interessant; das kann ich nicht anders sagen.
 Vizeprasidentin Claudia "
