"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Dr."
"3"," Ullrich."
"4"," — Als letzte Rednerin hat die Kollegin Gabriela Heinrich, SPD-Fraktion, das Wort."
"5"," Gabriela Heinrich:"
"6","Sehr geehrter Herr Präsident! Meine Damen und Herren! Auch ich möchte zu Beginn sehr herzlich den Vorsitzenden und die Mitglieder des Zentralrats begrüßen und mich für die gute und intensive Zusammenarbeit bedanken."
"7","Wir haben uns alle gemeinsam dafür eingesetzt, dass wir rechtzeitig zur Einsetzung der Expertenkommission auch im Plenum über die Einsetzung sprechen können, auf die wir uns im Koalitionsvertrag geeinigt haben."
"8"," Vom Bericht der Expertenkommission erwarte und erhoffe ich mir viele wichtige Impulse für unsere zukünftige Politik."
"9","Aus der Vielzahl der Forderungen des Antrags möchte ich eine herausgreifen."
"10"," Im Internet gibt es unzählige Fälle antiziganistischer Hetze, und das auch kein bisschen schwammig."
"11"," Wie so oft bei Hassreden werden beleidigende Begrifflichkeiten verwendet, um zu demütigen, zu diffamieren, zu bedrohen."
"12"," Uns war es wichtig, auch diesen Punkt in den Antrag aufzunehmen, weil der Ton im Internet widerspiegelt, wie auch in der nichtdigitalen Welt über Sinti und Roma gesprochen wird."
"13"," Nun, diese Art von Rassismus ist — und das ist wirklich beschämend — durchaus salonfähig geworden."
"14"," Um das zu erkennen, müssen wir nicht bis nach Osteuropa oder Südosteuropa blicken."
"15"," Was ich immer wieder mitbekomme — auch in den letzten Wochen wieder und auch unter denjenigen, die sehr wohl guten Willens sind —:"
"16"," In den Debatten um Antiziganismus wird einiges durcheinandergeworfen."
"17"," Im Mittelpunkt stehen dann häufig Roma, die in den letzten Jahren aus anderen Ländern nach Deutschland migriert sind, und auch sie sind besonders von Antiziganismus betroffen und, ja, schutzwürdig."
"18"," Aber - und das wird leider häufig vergessen — Sinti und Roma sind eine anerkannte nationale Minderheit."
"19"," Sie sind ein Teil Deutschlands, wie die Dänen, Sorben und Friesen."
"20"," Sie sind ein Teil Deutschlands, ein Teil deutscher Geschichte, deutscher Kultur."
"21"," Und als Teil der deutschen Gesellschaft soll ihr Beitrag zur Kultur, ihre Geschichte als deutsche Minderheit anerkannt, gewürdigt und geschützt werden."
"22"," Eine wichtige Aufgabe übernimmt hierbei das Dokumentations- und Kulturzentrum Deutscher Sinti und Roma."
"23"," Wir wollen, dass das Zentrum sein Potenzial ausfüllen kann und die notwendige, auch finanzielle Unterstützung erhält."
"24"," Außerdem muss die jahrhundertealte Geschichte von Sinti und Roma an unseren Schulen thematisiert werden, ebenso die Vorurteile gegenüber dieser nationalen Minderheit, damit klar wird, was Antiziganismus ist:"
"25"," eine Form von Menschenfeindlichkeit — eine Form von Menschenfeindlichkeit, die übrigens auch dazu führt, dass manche Angehörige der Sinti und Roma nicht selbstverständlich offen mit diesem Teil ihrer Identität umgehen."
"26"," Das ist sehr schade, weil uns das die positive Vielfalt in unserem Land nicht deutlich macht."
"27","Ich muss zum Schluss — obwohl man darüber streiten kann, ob es erwähnenswert ist — noch etwas loswerden:"
"28"," Ich bin einerseits wirklich froh, dass wir heute über dieses Thema gemeinsam sprechen."
"29"," Aber ein fraktionsübergreifender Antrag wäre schön gewesen."
"30"," Schließlich haben fünf Fraktionen an diesem Antrag mitgewirkt und ihn begleitet."
"31"," Dass dies nicht gelungen ist, liebe Koalitionspartner, obwohl es keine inhaltlichen Differenzen gab, ist nach außen nicht vermittelbar."
"32"," Gabriela HeinrichDer Kampf gegen Antiziganismus hat keine Prinzipienreiterei verdient."
"33"," Jetzt haben wir zwei Anträge, obwohl wir uns eigentlich einig waren, und ich bedaure auch, dass ein Satz verschwunden ist."
"34"," Das ist unschön, aber — das ist mir sehr wichtig — das mindert nicht die Bedeutung dessen, was wir heute beschließen."
"35","Vielen Dank.
Vizepräsident Wolfgang "
