"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Aumer."
"3"," — Damit schließe ich die Aussprache."
"4","Interfraktionell wird Überweisung der Vorlage auf Drucksache 19/8557 an den Ausschuss für Arbeit und Soziales vorgeschlagen."
"5"," Sind Sie damit einverstanden? — Das ist offensichtlich der Fall."
"6"," Dann ist die Überweisung so beschlossen."
"7","Ich rufe den letzten Tagesordnungspunkt unserer Sitzung — Tagesordnungspunkt 26 — auf:"
"8","Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Familie, Senioren, Frauen und Jugend— zu dem Antrag der Abgeordneten Doris Achelwilm, Cornelia Möhring, Dr."
"9"," Petra Sitte, weiterer Abgeordneter und der Fraktion DIE LINKELohndiskriminierung von Frauen beenden - Equal Pay durchsetzen — zu dem Antrag der Abgeordneten Ulle Schauws, Beate Müller-Gemmeke, Katja Dörner, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNENEntgeltdiskriminierung verhindern — Verbandsklagerecht einführenDrucksachen 19/1005, 19/1192, 19/8612Nach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen."
"10"," — Ich höre keinen Widerspruch."
"11"," Dann ist das so beschlossen."
"12","Ich bitte darum, dass diejenigen, die teilnehmen wollen, hierbleiben, und die, die gehen wollen, auch wirklich gehen, damit wir beginnen können."
"13","Ich eröffne die Aussprache und erteile als erster Rednerin der Kollegin Leni Breymaier, SPD-Fraktion, das Wort."
"14"," Leni Breymaier:"
"15","Herr Präsident! Meine Damen und Herren! Jetzt hoffe ich, dass die Zuschauerinnen und Zuschauer nicht denken:"
"16"," Das mit den Frauen machen sie wieder am Schluss der Woche! — Wir haben in der vorletzten Sitzungswoche zur Primetime über Entgeltdiskriminierung von Frauen und Männern gesprochen; insofern passt das jetzt schon."
"17"," Worüber hatten wir anlässlich des Frauentags und des Equal-Pay-Day gesprochen? Darüber, dass wir eine Entgeltdifferenz zwischen Männern und Frauen von 21 Prozent mittelbar und unmittelbar von 6 Prozent haben."
"18"," Es gibt natürlich auch Leute — das haben die Diskussionen in den letzten Wochen gezeigt —, die das Problem bestreiten; es existiert für sie gar nicht."
"19"," Die andere Variante ist:"
"20"," Man stellt sich diesem Problem."
"21","Ich habe mir gedacht, dass ich mich heute nicht wissenschaftlich oder ideologisch nähere, sondern einmal ganz praktisch anfange."
"22"," Ich habe mir den Tarifvertrag des Einzelhandels in Baden-Württemberg — da komme ich her; den kenne ich am besten — zur Hand genommen."
"23"," Danach bekommst du als Einzelhandelskauffrau mit Hauptschulabschluss, Realschulabschluss oder vielleicht auch mit Abitur sowie nach einer dreijährigen Ausbildung und sechs Jahren Tätigkeit in etwa 2 600 Euro brutto."
"24"," Nach dem gleichen Tarifvertrag — ich brauche Hauptschulabschluss, Realschulabschluss oder Abitur — habe ich nach sechs Jahren in einem handwerklichen Beruf schlappe 300 Euro mehr."
"25"," Das ist die mittelbare Diskriminierung."
"26"," Dann geht es weiter."
"27"," Als Buchhalterin oder Lohnbuchhalterin bekomme ich nach diesem Tarifvertrag ebenfalls in etwa 2 900 Euro."
"28"," Arbeite ich aber nicht im Einzelhandel, sondern in der Metallindustrie in Baden-Württemberg, dann bekomme ich als Buchhalterin oder Lohnbuchhalterin zwischen 3 100 und 5 000 Euro."
"29"," Da haben wir es wieder:"
"30"," Die gleiche Tätigkeit wird in typischen Frauenbranchen schlechter bezahlt als in typischen Männerbranchen."
"31"," Darum geht es, darüber reden wir."
"32"," eni BreymaierDazu hatten wir am vergangenen Montag eine Anhörung im Ausschuss."
