"","V1"
"1",""
"2"," So, Herr Dürr, vielen Dank."
"3"," — Als nächste Rednerin hat die Kollegin Dr."
"4"," Gesine Lötzsch, Die Linke, das Wort."
"5"," Dr."
"6"," Gesine Lötzsch:"
"7","Vielen Dank, Herr Präsident."
"8"," — Meine sehr geehrten Damen und Herren! Durch die Arbeit im Vermittlungsausschuss ist das Klimapaket weder sozialer noch besser fürs Klima geworden, und darum werden wir es ablehnen, meine Damen und Herren."
"9"," Ganz im Gegenteil:"
"10"," Auf viele Menschen werden erhebliche Zusatzkosten zukommen, insbesondere höhere Heizkosten."
"11"," Der soziale Ausgleich wird nur behauptet; denn bei vielen kommt er nicht an."
"12"," Ich gebe Ihnen einige Beispiele:"
"13","Erstens."
"14"," Es ist sehr gut, dass die Bahntickets preiswerter werden."
"15"," Aber was machen die Menschen, die in einer Gegend wohnen, wo überhaupt kein Zug mehr hinfährt? In den letzten Jahren sind 6 000 Kilometer Strecke stillgelegt worden."
"16"," Die müssen reaktiviert werden."
"17","Den Menschen dort hilft es tiberhaupt nicht, wenn die Bahntickets billiger werden."
"18"," Billige Bahntickets sind gut."
"19"," Aber wir brauchen überall Züge."
"20"," Und das ist die Aufgabe, meine Damen und Herren."
"21"," Zweitens:"
"22"," die Anhebung der Pendlerpauschale ab dem 21."
"23"," Kilometer."
"24"," Die Pendlerpauschale — das ist die Auffassung der Linken — muss durch ein Mobilitätsgeld ersetzt werden."
"25"," Denn die Pendlerpauschale ist etwas, was von der Steuer abgesetzt werden kann."
"26"," Wer ein geringes Einkommen hat, hat davon überhaupt nichts."
"27"," Und je höher das Einkommen, desto höher die Steuerersparnis."
"28"," Das ist ungerecht."
"29"," Das ist auch nicht ökologisch und nicht sozial."
"30"," Darum stimmen wir mit Nein."
"31"," Meine Damen und Herren, ein weiterer Punkt, den wir auch in der Arbeitsgruppe und im Vermittlungsausschuss selber beraten haben, ist die Frage der energetischen Gebäudesanierung."
"32"," Da stand im Mittelpunkt, ob man nun den Energieberater von der Steuer absetzen kann oder nicht."
"33"," Aber es muss doch um etwas ganz anderes gehen:"
"34"," Wir müssen doch den Mieterinnen und Mietern in diesem Land garantieren, dass die energetische Gebäudesanierung nicht zu einer weiteren Steigerung der Mieten führen wird."
"35"," Das ist die Aufgabe."
"36"," Was ist denn jetzt die Lösung? Man muss ehrlich sein:"
"37"," Klimaschutz kostet."
"38"," Darum müssen wir darüber diskutieren, wo wir das Geld hernehmen."
"39"," Wir können das Geld nicht immer von den Geringverdienern nehmen — wir als Linke sowieso nicht."
"40"," Wir sagen:"
"41"," Wir brauchen endlich eine Vermögensteuer, damit wir die Klimagerechtigkeit auch finanzieren können."
"42"," Ihren Beitrag müssen die Menschen leisten, die den größten ökologischen Fußabdruck haben."
"43"," Das sind nicht die Geringverdiener."
"44"," Das sind nicht die Armen."
"45"," Darum kann die Lösung nur sein, ehrlich zu sagen:"
"46"," Es kostet."
"47"," — Man hätte auch bei der deutschen Einheit sagen müssen:"
"48"," Es kostet."
"49"," — Klimagerechtigkeit kostet."
"50"," Wenn wir über Kosten reden, müssen wir darüber reden, wer bezahlt, und das müssen die Reichen und Superreichen in diesem Land."
"51","Vielen Dank."
"52","Dr.
 Gesine Lötzsch Vizepräsident Wolfgang "
