"","V1"
"1",""
"2"," Vielen Dank."
"3"," — Letzter Redner in dieser Debatte ist für die Fraktion der CDU/CSU der Kollege Michael Kuffer."
"4","Vizepräsident Thomas OppermannLiebe Kolleginnen und Kollegen, ich bitte Sie, den Lautstärkepegel Ihrer Gespräche etwas zu senken und auch dem letzten Redner in der Debatte vor der namentlichen Abstimmung Gehör zu schenken."
"5","Herr Kuffer, Sie haben das Wort."
"6","Michael Kuffer:"
"7","Herr Präsident! Kolleginnen und Kollegen! Ja, das Verbrechen und die Kriminalität machen nicht an den Landesgrenzen halt."
"8"," Es ist nicht zu bestreiten, dass sich unsere Sicherheitsbehörden angesichts sich wandelnder Gefährdungslagen, angesichts der zunehmenden internationalen Vernetzung von Terroristen und Straftätern, angesichts der rasend schnellen Entwicklungen im Bereich von Cyber Crime und vielem anderen jeden Tag aufs Neue fortentwickeln und stetig anpassen müssen."
"9"," Das steht außer Frage."
"10"," Das betrifft die personelle Ausstattung, die technischen Kapazitäten und Fähigkeiten, die Befugnisse genauso wie die Arbeitsweise und die Vernetzung untereinander."
"11","Liebe Kolleginnen und Kollegen von der FDP, Kommissionen sind ja eine gute Idee, gerade auch den Föderalismus betreffend; ich knüpfe an die Vorschläge des Kollegen Brinkhaus an."
"12"," Allerdings sind Kommissionen nur dann eine gute Idee, wenn man weiß, wo man hinwill."
"13"," Sie aber haben es sich heute wieder einmal einfach gemacht und haben eine Kommission gefordert, nicht weil sie wissen, wo Sie hinwollen, sondern aus dem Grund, den man sozusagen im Handbuch für den kleinen Abgeordneten in Kapitel 1 finden kann."
"14"," Auf die Frage:"
"15"," „Wie kannst du politische Aktivität vortäuschen, wenn du nix weißt?“, heißt die Anleitung:"
"16"," Wenn du gar nix weißt, stell einen Prüfantrag, wenn du wenig weißt, fordere eine Kommission."
"17"," — Aber so, liebe Kolleginnen und Kollegen, können wir in der Regierung halt nicht arbeiten."
"18"," Beruhigend ist zumindest, dass überall dort, wo Ihr Antrag dann doch noch — zumindest ein bisschen — konkret wird, die Ansätze dazu von uns stammen."
"19"," Das ist etwas, worüber ich mich als Sicherheitspolitiker wirklich freue."
"20"," Diese Art von Erkenntnisgewinn kann ich nur begrüßen."
"21","darauf ist bereits hingewiesen worden."
"22","Abschließend möchte ich Ihnen noch eines sagen, liebe Kolleginnen und Kollegen:"
"23"," Wenn Sie uns bei der noch engeren Vernetzung von Bund und Ländern unterstützen wollen, ist uns das herzlich willkommen."
"24"," Aber wenn Sie weiterhin die Länder als Deppen abstempeln wollen, dann sind und bleiben wir anderer Meinung."
"25"," Bei aller Vernetzung sind und bleiben es die Länder, die am nächsten am Geschehen sind, die die speziellen Begebenheiten vor Ort am genauesten kennen und deshalb auch am gezieltesten handeln können."
"26","Der beste Beweis dafür ist die erfolgreiche Arbeit der bayerischen Grenzpolizei, die der Freistaat im vergangenen Jahr — übrigens unter großem Gefeixe auch von Ihrer Fraktion — eingeführt hat."
"27"," Seitdem wurden in den letzten zwölf Monaten 66 Schleuser festgenommen, 1 396 unerlaubte Einreisen unterbunden, in der Schleierfahndung wurden erhebliche Erfolge erzielt."
"28","Sie können sich in Zukunft einbringen, wenn Sie das wollen."
"29"," Sie sind uns herzlich willkommen."
"30"," Eine weitere Kommission brauchen wir an dieser Stelle aber sicher nicht."
"31","Vielen herzlichen Dank.
Michael KufferVizeprasident Thomas "
