"","V1"
"1",""
"2","Die voraussichtlich letzte Rednerin in dieser Debatte ist die Kollegin Katrin Staffler, CDU/CSU."
"3"," Katrin Staffler:"
"4","Herr Präsident! Liebe Kolleginnen und Kollegen! Wir denken bei dieser Reform über neue Wege nach."
"5"," Wir nehmen eine Neubewertung vor und gestalten das BAFöG, statt es nur zu verwalten."
"6"," Wir zeigen den Willen zur Trendumkehr, und wir unterstützen den vorliegenden Gesetzentwurf der Bundesregierung, damit der Weg frei ist für bessere Perspektiven für junge Menschen."
"7","Liebe Nicole Gohlke, lieber Kai Gehring, das eine oder andere, was ich gerade gesagt habe, mag Ihnen vielleicht bekannt vorgekommen sein."
"8"," Das entspricht nämlich genau den Aufforderungen, die Sie vor ziemlich genau einem Jahr hier in diesem Haus an uns gerichtet haben."
"9"," Die gute Nachricht am heutigen Vormittag lautet:"
"10"," Diesen Aufforderungen ist die Bundesregierung jetzt nachgekommen."
"11"," Wir haben geliefert."
"12"," Damit ist das Versprechen, das BAföG in dieser Legislaturperiode als Toppriorität zu behandeln, eingehalten."
"13"," Katrin StafflerIch verzichte jetzt weitestgehend darauf, Ihnen die Details der Gesetzesänderung noch mal zu erklären und in den Einzelheiten darzulegen."
"14"," Ich glaube, das hat die Ministerin eindrucksvoll gemacht."
"15"," Aber spätestens seit ihrer Rede müsste ja auch Ihnen als Opposition klar geworden sein, dass dieses kritische und vor allem defizitäre Bild, das Sie hier von unserer BAföG-Novelle zeichnen, einfach nicht zutrifft."
"16"," Wenn wir gerade beim Stichwort „defizitär‘ sind, liebe Opposition:"
"17"," Zu den vorliegenden Anträgen kann man, ehrlich gesagt, auch nicht viel mehr sagen als das, was der Kollege Kaufmann schon gesagt hat."
"18"," Ehrlicherweise muss man sagen:"
"19"," Diese Anträge sind uns ja sehr gut bekannt."
"20"," Wir haben im letzten Jahr zwei oder drei Diskussionen zu genau solchen Anträgen gehabt."
"21"," Die Argumente sind auch da schon sehr deutlich ausgetauscht worden."
"22"," Aber vielleicht kann ich an der Stelle auch mal etwas an Sie zurückgeben."
"23"," Ich möchte Ihnen vorschlagen:"
"24"," Nehmen Sie sich doch mal ein Vorbild an der Bundesregierung; denn im Gegensatz zu Ihnen hat sie Vorschläge vorgelegt, die im Rahmen der Möglichkeiten auch finanzierbar sind und mit denen wir — davon bin ich, ehrlich gesagt, fest überzeugt — förderbedürftige Auszubildende auch wieder sehr viel besser erreichen werden."
"25"," Wir werden vor allem diejenigen erreichen, die zuvor aufgrund von Verschuldungsängsten davon abgesehen haben und davor zurückgeschreckt sind, BAföG zu beantragen."
"26"," Und vor allem:"
"27"," Der vorliegende Gesetzentwurf wird auch dem Grundgedanken, dass das BAföG eine Sozialleistung ist, wieder gerecht."
"28"," Es ist nämlich kein Rundum-sorglos-Paket für Studierende, sondern es soll genau diejenigen unterstützen, deren Eltern sich die Studienkosten ihrer Kinder nicht vollständig leisten können."
"29"," Das ist für mich echte Gerechtigkeit."
"30"," Jetzt mögen Sie anmerken, dass es an der einen oder anderen Stelle noch Änderungsbedarf gibt."
"31"," Ja, ich glaube auch, dass wir zukünftig noch sehr viel mehr würdigen müssen, wenn beispielsweise Studierende nahe Angehörige pflegen."
"32"," Es wird dazu auch einen entsprechenden Änderungsantrag der Koalitionsfraktionen geben; das ist ja bereits angekündigt worden."
"33"," An der Stelle möchte ich Sie auch gerne noch mal um Ihre Unterstützung in den anstehenden Beratungen bitten."
"34"," Ich glaube, dass das ein gutes, ein wichtiges Anliegen ist, und dafür sollten wir gemeinsam arbeiten."
"35"," Wenn wir über das BAföG sprechen, müssen wir natürlich auch über das Thema „bezahlbarer Wohnraum für Studierende“ sprechen."
"36"," Die Ministerin hat es in ihrer heutigen Rede bereits getan."
"37"," Vor einigen Wochen haben wir ja die Zahlen zu den Mietpreisen in Deutschland bekommen."
"38"," Ich muss ganz ehrlich sagen:"
"39"," Als ich die Zahlen gesehen habe, haben die mich ziemlich schockiert."
"40"," Ich weiß nicht, ob Sie die Gemeinde Karlsfeld kennen."
"41"," Sie liegt in der direkten Nachbarschaft von München und ist eine Kommune in meinem Wahlkreis."
"42"," Die Gemeinde Karlsfeld ist deutschlandweit absoluter Spitzenreiter bei den Mietpreisen."
"43"," Und wenn ich dann in die direkte Nachbarschaft schaue, nach München, der Heimat von über 100 000 Studierenden, dann muss ich sagen:"
"44"," Da schaut es auch nicht viel besser aus, wenn der Quadratmeter einer typischen Normalwohnung mittlerer Größe, mittlerer Ausstattung, mittlerer Lage 10 Euro kostet."
"45"," Da kommen wir natürlich angesichts der Wohnungsnot von vielen Studierenden überhaupt nicht drum herum, dass wir handeln."
"46"," Die deutliche Erhöhung der Wohnpauschale beim BAföG um ganze 30 Prozent ist, glaube ich, ein wichtiger Schritt."
"47"," Es kann aber nur ein erster Schritt sein."
"48"," Wir müssen gleichzeitig — und das ist ja heute auch schon angesprochen worden — mehr studentischen Wohnraum schaffen."
"49"," Als Bund sind wir bereit, den Ländern beim sozialen Wohnungsbau ein bisschen unter die Arme zu greifen."
"50"," Aber die Länder sind jetzt auch in der Pflicht, zu liefern."
"51"," Was das zum Beispiel für Berlin bedeutet, ist heute auch schon deutlich angesprochen worden."
"52","Meine Damen und Herren, ich glaube, es ist wichtig, dass wir gemeinsam dafür kämpfen, dass wir auch in Zukunft nicht nur die notwendigen Mittel haben, sondern auch den Willen, dieses wichtige Vorhaben umzusetzen, damit wir etwas tun können für die Zukunft, für die Bildung unserer Kinder, unserer Jugendlichen."
"53"," Das BAföG ist eine wichtige Investition, und ich glaube, da sollten wir gemeinsam tätig werden."
"54","Vielen Dank."
"55"," Präsident Dr.
 Wolfgang "
