"","V1"
"1",""
"2"," Nächster Redner ist der Kollege Dr."
"3"," Christoph Hoffmann, FDP."
"4"," Dr."
"5"," Christoph Hoffmann:"
"6","Herr Präsident! Meine sehr geehrten Damen und Herren! Im Südbadischen würde man sagen, der vorgelegte Antrag der AfD „isch a rechter Saich“."
"7"," Ich will Ihnen auch sagen, warum:"
"8"," weil hier wieder einmal die Hälfte der Fakten nicht genannt wird, um Ressentiments zu schüren, um Hass zu säen und eine Kluft in die Bevölkerung zu treiben, so nach dem Motto:"
"9"," Deutschland verschenkt Geld, das unsere Armen gut brauchen könnten."
"10"," — Das haben Sie ja hier auch wieder schön vorgeführt, Herr Frohnmaier."
"11","— Jetzt hören Sie gut zu, dann lernen Sie was."
"12","Das waren eigentlich nur Kreditmittel in großem Umfang, und diese Kreditmittel werden ja wieder zurückgezahlt."
"13","Also geht dem Steuerzahler eigentlich nichts verloren, und on top gibt es dafür auch noch Zinsen."
"14"," Jetzt schauen Sie mal, wo Sie von einer deutschen Bank noch Zinsen kriegen, wenn Sie Geld anlegen."
"15"," Sie kriegen da keine Zinsen, aber in dem geschilderten Fall kriegen wir Zinsen."
"16"," Das nützt uns allen, das nützt auch dem großen Budget des Bundeshaushaltes, und das nützt auch Ihrer Rosemarie Weiß-nicht-wie, die Sie gerade genannt haben."
"17","Wir müssen noch weiter schauen."
"18"," Die Entwicklungszusammenarbeit hat eine strategische Komponente."
"19"," Das macht genau den Unterschied aus."
"20"," Das haben Sie noch nicht verstanden."
"21"," Sie sagen immer, das seien Hilfslieferungen, Hilfszahlungen etc."
"22","Nein, es geht um wirtschaftliche Kooperation."
"23"," Wenn wir weiterkommen wollen, zum Beispiel mit demKlimaschutz, dann müssen wir diese strategischen Mittel nutzen."
"24"," China erhält diese ODA-Mittel beispielsweise für den Bau von Windkraftanlagen."
"25","Die werden zum Teil hier hergestellt und helfen, das gesamte Klima in der Welt zu schützen."
"26"," Wir haben ja leider kein nationales Klima, obwohl manche im Saal das meinen, sondern wir haben ein internationales Problem, nämlich die globale Erwärmung."
"27"," Es ist doch im eigenen deutschen Interesse, dass wir die Klimakatastrophe stoppen und in den Griff bekommen."
"28"," Dr."
"29"," Christoph HoffmannDa machen dann zum Beispiel auch die Zahlungen an Brasilien zur Rettung des Regenwaldes Sinn."
"30"," Wenn wir es schaffen, dass im Sinne des Klimaschutzes mehr Wald entsteht, dann macht das strategisch einfach Sinn."
"31"," Von genau diesen strategischen Uberlegungen erzählen Sie Ihren Wählern nichts, sondern Sie wühlen sie auf, versuchen, den Hass zu schüren."
"32"," Genau diese, Ihre Politik ist eine Politik, die wir nicht unterstützen können."
"33"," Deshalb läuft Ihr Antrag hier auch ins Leere."
"34"," Ein weiteres strategisches Element ist zum Beispiel die Produktion von E-Fuels, künstlichen Kraftstoffen."
"35"," Das kann man am allerbesten in den Gegenden machen, wo die Sonne den ganzen Tag unglaublich stark brennt."
"36"," Da nützt es doch, die Investitionen dort zu unterstützen."
"37"," Das ist doch die Art von Strategie, die wir brauchen."
"38","Zur Einstufung als Entwicklungsland will ich Ihnen auch mal was sagen:"
"39"," Alle Länder sind Entwicklungsländer."
"40"," Alle Länder müssen sich entwickeln."
"41"," Auch Deutschland:"
"42"," Da müssen wir die AfD überwinden, aber nicht nur das."
"43"," Wir sind zum Beispiel auch Entwicklungsland beim Thema Mobilfunk, bei 5G."
"44"," Wir sind Entwicklungsland in Sachen Breitband."
"45"," Wir sind Entwicklungsland in Sachen Kreislaufwirtschaft."
"46"," Wir sind auch Entwicklungsland in Sachen Klimaschutz."
"47"," Deshalb kann die Parole nicht wie bei Ihnen „Rückwärts!“ lauten, sondern die Parole muss lauten:"
"48"," Vorwärts und mit strategischen Elementen auch in der Entwicklungszusammenarbeit arbeiten! Präsident Dr.
 Wolfgang "
