"","V1"
"1",""
"2","Vielen Dank, Herr Kollege Brehm."
"3"," - Der letzte Redner zu diesem Tagesordnungspunkt ist der Kollege Dr."
"4"," Christoph Ploß, CDU/CSU."
"5"," Dr."
"6"," Christoph Ploß:"
"7","Herr Präsident! Verehrte Kolleginnen und Kollegen! „Jahressteuergesetz“, das klingt nach einer trockenen Materie, so etwas wie das Knäckebrot der Politik, und vielleicht fragt sich der eine oder andere:"
"8"," Muss denn ein solches Thema hier am Nachmittag auf der Tagesordnung stehen? Aber — das haben meine Kolleginnen und Kollegen von der CDU/CSU-Fraktion deutlich gemacht — das Jahressteuergesetz ist keine langweilige Materie, sondern damit sind wichtige Weichenstellungen für unser Land verbunden."
"9"," Denn wenn wir heute über das Jahressteuergesetz diskutieren und in einigen Monaten konkrete steuerpolitische Maßnahmen beschließen, dann geht es dabei auch zentral um die Mobilität der Zukunft."
"10"," Dann geht es um Klimaschutz- und Umweltschutzthemen, auch mit Blick auf die Beschlüsse des Klimakabinetts vom vergangenen Freitag."
"11","Wenn wir hier im Deutschen Bundestag in Kürze das Jahressteuergesetz beschließen, dann müssen wir zum Beispiel auch wissen, wie die Mobilität der Zukunft in 10, 15 oder 20 Jahren ausschauen soll."
"12"," Wie soll sich Deutschland im Jahr 2035 im Verkehrsbereich darstellen?Da ist auch für uns die Situation ziemlich klar."
"13"," Wir sagen:"
"14"," Es soll immer mehr Ökostrom, immer mehr regenerative Energie in Elektrofahrzeugen zum Einsatz kommen."
"15"," Was uns als CDU/CSU-Fraktion dabei besonders wichtig ist, ist, dass wir nicht nur auf batteriebetriebene Elektroautos setzen, sondern wir wollen auch auf wasserstoffbetriebene Elektroautos und auf synthetische Kraftstoffe setzen."
"16"," Mit anderen Worten:"
"17"," Wir präferieren einen technologieoffenen Ansatz und hoffen, davon auch noch die anderen Fraktionen überzeugen zu können, die damit fremdeln."
"18"," Deswegen wollen wir mit dem Jahressteuergesetz konkret einige Punkte beschließen, zum Beispiel eine Sonderabschreibung beim Kauf rein elektrischer Lieferfahrzeuge."
"19"," Der Kollege Brehm hat es richtigerweise gesagt:"
"20"," Wir wollen auch die Halbierung der Bemessungsgrundlage beim Kauf von Dienstwagen verlängern, die dann privat genutzt werden."
"21"," Wenn der Preis unter 40 000 Euro liegt, dann geht es sogar nicht nur um 0,5 Prozent, sondern um 0,25 Prozent."
"22"," Damit werden enorme monetäre Anreize dafür gesetzt, dass in Zukunft immer mehr Menschen und Unternehmen Elektrofahrzeuge anschaffen."
"23"," Für uns ist aber auch die Förderung des öffentlichen Nahverkehrs ganz wichtig."
"24"," Das ist bei der Debatte hier etwas untergegangen."
"25"," Denn nur mit einem gut ausgebauten öffentlichen Nahverkehr werden wir die Mobilitätsprobleme vor allem in den deutschen Metropolregionen lösen können."
"26"," Vizepräsident Dr.
 Hans-Peter "
