"","V1"
"1",""
"2"," Peter Aumer, CDU/CSU, ist der nächste Redner."
"3"," Peter Aumer:"
"4","Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! In Ihrem Antrag, Kollegen der AfD, schreiben Sie:"
"5"," Wir brauchen eine Neuordnung des Arbeitslosengeldes wegen der „unsozialen Lebenswirklichkeit“ in unserem Land."
"6"," — Unsoziale Lebenswirklichkeit? Leben wir im selben Land, meine sehr geehrten Damen und Herren der AfD? Wir haben in den letzten zehn Jahren die Arbeitslosigkeit in Deutschland halbiert."
"7"," Das ist soziale Politik, meine sehr geehrten Damen und Herren der AfD."
"8"," Das ist eine Politik, die den Grundsätzen der sozialen Marktwirtschaft folgt."
"9"," Wir machen nämlich eine aktivierende Arbeitsmarktpolitik."
"10"," Wir wollen weiter an dem Ziel arbeiten, dass die Menschen in Arbeit bleiben, gerade in einer Zeit, in der die Konjunktur abkühlt."
"11"," Das muss unser vorrangiges Ziel sein."
"12","Herr Kollege Sichert, in Ihrer Rede - jetzt ist er leider schon weg — — Er hat in seiner Rede gesagt, die Koalition sei schuld, dass die Konjunktur zurückgeht."
"13"," Er sollte sich vielleicht einmal die weltweite Konjunkturentwicklung anschauen."
"14"," Ich glaube, alles, was die AfD macht, ist sehr klar in ihrer kleinen Welt begründet, und dabei vergisst sie, das große Ganze im Blick zu haben."
"15"," Ich bitte, auch das bei Ihren Anträgen ein klein wenig zu beachten."
"16","Peter AumerDann hat Herr Sichert von Respekt gesprochen, davon, dass die Ausweitung des Arbeitslosengeldes eine respektvolle Handlung sei."
"17"," Respekt gegentiber Arbeitnehmerinnen und Arbeitnehmer ist, dafür zu sorgen, dass sie einen sicheren Arbeitsplatz haben."
"18"," Das muss die Politik in unserem Land sein."
"19"," Dann hat Herr Sichert davon gesprochen, alles dafür zu tun, dass die Leistungsträger nicht ins Ausland gehen."
"20"," Dazu sage ich:"
"21"," Die Leistungsträger in unserem Land sollen in Arbeit bleiben."
"22"," Das ist die Herausforderung, der sich verantwortungsvolle Politik auch stellen muss."
"23","Herr Kollege Münzenmaier, Sie haben vorhin das Beispiel des 48-jährigen Handwerkers angesprochen."
"24"," Zum Thema Realität:"
"25"," Wenn Sie in meinen Wahlkreis gehen, werden Sie keinen 48-jährigen Handwerker finden, der arbeitslos ist."
"26"," Wir haben Fachkräftemangel."
"27"," Wir brauchen dringend Handwerkerinnen und Handwerker."
"28"," Sie sollten vielleicht einmal in Ihrem Wahlkreis unterwegs sein und sollten schauen, wie die Lebensrealität in Deutschland ist."
"29"," Dann können wir auch darüber reden, statt uns weiter mit solchen Anträgen zu beschäftigen."
"30"," Mit unserer Politik, meine sehr geehrten Damen und Herren der AfD - so viel auch zur Lebenswirklichkeit —, ist uns noch etwas gelungen, was Sie in Ihrem Antrag nicht zur Kenntnis nehmen."
"31"," Wir haben die Bürgerinnen und Bürger, die Arbeitnehmerinnen und Arbeitnehmer, um 6 Milliarden Euro entlastet."
"32"," In Ihrem Antrag nehmen Sie das nicht einmal zur Kenntnis."
"33"," Sie wissen wahrscheinlich gar nicht — das hat die Kollegin vorhin schon angesprochen -, dass der Arbeitslosenbeitrag im Januar von 3 Prozent auf 2,5 Prozent gesenkt worden ist, und zwar auf Antrag der Regierungskoalition."
"34"," Das entlastet die Arbeitnehmer und die Arbeitgeber um 6 Milliarden Euro."
"35"," Sie sollten also ein klein bisschen sorgfältiger bei der Erarbeitung ihrer Anträge sein."
"36"," Dann sollten Sie, liebe Kollegen, auch die Zahlen ernst nehmen."
"37"," Das ist vom Kollegen Vogel vorhin schon angesprochen worden."
"38"," Ich möchte nur eine BA-Zahl herausgreifen."
"39"," Im Zeitraum von Juni 2018 bis Juni 2019 hatten wir einen Zugang von 2,5 Millionen Personen ins Arbeitslosengeld II und im selben Zeitraum einen Abgang von 2,44 Millionen Personen aus dem Arbeitslosengeld II."
"40"," Davon sind 20 Prozent in Hartz IV gegangen."
"41"," Daran müssen wir arbeiten."
"42"," Das ist sicherlich eine große Herausforderung."
"43"," Aber diese Zahl ist auch ein Zeichen für die Robustheit unseres Arbeitsmarktes."
"44"," Ich glaube, besser, als der Arbeitsmarkt in Deutschland im Moment ist, könnte er wahrscheinlich auch nicht sein."
"45"," Wir müssen daran arbeiten, dass das auch in den nächsten Monaten so bleiben wird."
"46","Wenn man dann Ihren Antrag mit anderen vergleicht, liebe Kollegen — ich habe mal bei den Linken nachgeschaut —, stellt man fest, dass es von den Linken im Jahr 2016 einen ahnlichen Antrag zum Thema Arbeitslosengeld gab."
"47"," Man merkt also schon gewisse Ahnlichkeiten."
"48"," Wenn Herr Gauland meint, seine Partei sei sozial, dann entgegne ich ihm:"
"49"," Es reicht nicht, wenn man sich eine soziale Plakette umhängen möchte, sondern Sozialpolitik schaut anders aus."
"50","Wenn man Ihre Entscheidungen der letzten Monate im Hohen Haus anschaut:"
"51"," Dann war das alles andere als soziale Politik."
"52"," Wir wollen aktivierende Politik."
"53"," Wir haben gemeinsam in der Koalition ein Programm aufgelegt, mit dem wir Langzeitarbeitslosen eine Chance geben."
"54"," Sie haben dagegen gestimmt."
"55"," Das ist unsoziale Politik, meine sehr geehrten Damen und Herren der AfD."
"56"," Von daher wir lehnen Ihren Antrag ab, weil er nicht sozial ist, weil er nicht durchdacht ist und weil er an der Lebenswirklichkeit der Menschen in unserem Land vorbeigeht."
"57","Herzlichen Dank.
 Vizepräsidentin Claudia "
