"","V1"
"1",""
"2"," Pia Zimmermann, Die Linke, ist die nächste Rednerin."
"3"," Pia Zimmermann:"
"4","Herr Präsident! Meine Damen und Herren! Liebe Gäste auf den Tribünen! Angehörigen-Entlastungsgesetz:"
"5"," Dieser Titel weckt Erwartungen."
"6"," Was hier vorliegt, löst immerhin ein Versprechen aus dem Koalitionsvertrag ein:"
"7"," Kinder und Eltern, die nach dem SGB XII unterhaltsverpflichtet sind, werden tatsächlich entlastet."
"8","Bis 100 000 Euro brutto kann das Sozialamt nicht mehr auf das Jahreseinkommen der Kinder pflegebedürftiger Eltern zurückgreifen."
"9"," Das betrifft auch viele Gutverdienende."
"10"," Denn tiber 8 300 Euro Monatseinkommen ist ja nicht gerade wenig."
"11","Immerhin:"
"12"," Eine Ungleichbehandlung im Sozialgesetzbuch XII wird endlich aufgehoben."
"13"," Denn die hier vorgeschlagene Regelung gilt für alle Sozialhilfeleistungen wie auch im E g tund für Eltern von Kindern, meist mit Behinderungen."
"14"," Aber das ist lange überfällig."
"15"," Das ist ein Schritt in die richtige Richtung einer einkommensunabhängigen Leistung, in die menschenrechtliche Ausgestaltung von Sozialleistungen."
"16"," Das ist gut, und natürlich unterstützen wir das."
"17"," Aber das Selbstlob der Kanzlerin in der Haushaltsdebatte, dies sei ein „großer Beitrag zu mehr Sicherheit für viele junge Familien, die vor ganz anderen Aufgaben stehen“ — meine Damen und Herren, das teilen wir nicht."
"18"," Hier geht es nicht um ein Generationenproblem."
"19"," Hier geht es um die Frage, ob Pflege weiterhin arm macht."
"20","Durch das Gesetz wird es keinen einzigen Menschen mit Pflegebedarf weniger geben, der Sozialhilfe beantragen muss."
"21"," Das sind heute immerhin 380 000."
"22"," Fast 3,5 Milliarden Euro geben die Kommunen jährlich dafür aus."
"23"," Doch nur für geschätzt 2 Prozent dieser Ausgaben wurden Angehörige herangezogen."
"24"," Der Gesetzentwurf selbst spricht nur von 275 000 zu erwartenden Leistungsfällen."
"25"," Entlastet werden also nur wenige Angehörige."
"26","Aber mindestens 3 Millionen pflegende Angehörige brauchen aktive Unterstützung:"
"27"," Versorgungsangebote, Rehaleistungen und eine echte Kompensation für Einkommens- und Rentenverluste."
"28"," Die Kommunen fordern einen Ausgleich für ihren Mehraufwand von geschätzt 300 Millionen Euro, zu Recht:"
"29"," Mehr Sozialhilfeausgaben verkleinern ihre Möglichkeiten für eine gute Pflegeinfrastruktur."
"30"," Und der Bund kommt mit 11 Millionen Euro jährlich davon!Der Bund muss endlich von den global agierenden Pflegeketten, die ihre Gewinne in Luxemburg verstecken, die Steuern eintreiben."
"31"," Denn es wird viel Geld gebraucht."
"32"," Es wird viel Geld gebraucht für Menschen mit Pflege bedarf und ihre Angehörigen; die sind gemeinsam zu ent lasten."
"33"," Pflege darf nicht arm machen, und zwar niemanen."
"34"," Daran gemessen ist auch dieses Gesetz zu klein, zu mutlos und zu sehr von der schwarzen Null geprägt."
"35","Entlasten Sie alle Angehörigen und alle Menschen mit Pflegebedarf konsequent! Wir brauchen eine Pflegevollversicherung, die alle Pflegeleistungen bezahlt, solidarisch finanziert, weil alle einzahlen."
"36"," Pia ZimmermannSchaffen Sie die Eigenanteile ab! Befreien Sie die Menschen mit Pflegebedarf von Investitionskosten! Heben Sie das Rentenniveau!Dann werden Anträge für Hilfe zur Pflege schrittweise überflüssig."
"37"," Und alle Beteiligten werden entlastet:"
"38"," die Menschen mit Pflegebedarf, die Angehörigen und die Kommunen."
"39","Meine Damen und Herren, herzlichen Dank für Ihre Aufmerksamkeit."
"40"," Präsident Dr.
 Wolfgang "
