"","V1"
"1",""
"2"," Jetzt erteile ich das Wort der Kollegin Ekin Deligöz, Bündnis 90/Die Grünen."
"3"," Ekin Deligöz:"
"4","Liebe Kolleginnen und Kollegen! Herr Präsident! Herr Minister, der Aufwuchs in diesem Etat liegt im Moment bei 3,5 Milliarden Euro."
"5"," Aber wir wissen:"
"6"," Es wird wahrscheinlich noch mehr sein; denn wir warten ja noch auf die Herbstprognose, und dann wird noch etwas draufkommen."
"7"," Ehrlich gesagt:"
"8"," Dafür, dass Sie so viel Geld verwalten, fand ich sowohl Ihre Rede als auch die Rede vom Kollegen Gröhe etwas ideenlos und unambitioniert."
"9"," Sie haben so viel zu tun."
"10"," Ich will das mal anhand von Beispielen ein bisschen konkretisieren:"
"11","Ich fange mit dem Rentenkapitel an, weil da ja das meiste Geld drinsteckt."
"12"," Laut Planung werden die Zuschüsse in diesem Bereich bis 2023 um 15 Milliarden Euro auf eine Summe von 125 Milliarden Euro steigen."
"13"," Das ist eine stolze Summe."
"14"," Aber erst dann kommt die doppelte Haltelinie für Beiträge und Leistungsniveau richtig unter Druck."
"15"," Wenn Sie jetzt von der doppelten Haltelinie und davon, was Sie Großartiges machen, reden, dann ist das doch nur ein PR-Gag."
"16"," Blüm hätte seine echte Freude an dem, was Sie jetzt machen."
"17"," Denn die Probleme kommen erst ab 2024 auf uns zu, und darauf haben Sie keine Antwort — gar keine."
"18"," Sie wissen doch jetzt schon, dass die Demografiereserve viel zu niedrig ist."
"19","Sie wissen doch jetzt schon, dass Sie viel mehr tun müssen, um die Beitragshöhe zu stabilisieren, und zwar ab 2024."
"20"," Sie haben auch so gar keine Idee, wie Sie eigentlich die Mütterrente finanzieren werden."
"21"," Ich habe zumindest nichts mehr dazu gehört."
"22"," Aber genau diese Frage müssen Sie doch erst beantworten."
"23"," Lieber Herr Kollege Birkwald, Sie schreien dazwischen."
"24"," Ich höre Sie aber leider nicht."
"25"," Stellen Sie mir eine Frage; dann kriege ich ein bisschen mehr Redezeit."
"26"," Ich wäre dankbar dafür."
"27","Damit gehe ich auf das ein, was Sie angekündigt haben."
"28"," Wenn Sie jetzt schon mit diesen Milliardenherausforderungen so lax umgehen, wenn Sie jetzt schon keine Antworten auf die Fragen unserer Zeit haben, wie wollen Sie dann die Zukunftsfragen beantworten? Ich komme zur Grundrente."
"29"," Das ist ja seit Jahren ein Hin-und-her-Spiel:"
"30"," Sie haben sie angekündigt."
"31"," Dann ist das Vorhaben verschwunden."
"32"," Dann wurde es wieder angekündigt, und dann ist es wieder verschwunden."
"33"," Jetzt ist es gerade wieder angekündigt, und jeder spekuliert, was da drinsteckt."
"34"," Ehrlich gesagt:"
"35"," Ich weiß es nicht, und Sie wahrscheinlich auch nicht."
"36"," Sie haben nämlich keine Ahnung, wann Sie uns das vorlegen werden."
"37"," Ich bin mal gespannt."
"38"," Ich wage erst, darüber zu urteilen, wenn etwas vorgelegt wird."
"39"," Aber ich kenne nichts."
"40"," Kennen Sie denn ein konkretes Modell? Nein."
