"","V1"
"1",""
"2"," Vielen Dank, Ekin Deligöz."
"3"," — Nächste Rednerin:"
"4"," die Parlamentarische Staatssekretärin Bettina Hagedorn."
"5"," Bettina Hagedorn, Parl."
"6"," Staatssekretärin beim Bundesminister der Finanzen:"
"7","Liebe Frau Präsidentin! Liebe Kolleginnen! Liebe Kollegen! Ich möchte am Anfang darüber aufklären, warum ich hier stehe und nicht unser Finanzminister Olaf Scholz; ich hörte das vorhin aus den Reihen der AfD, jetzt hat sich auch Ekin Deligöz angeschlossen."
"8"," Haushälter sollten das wissen, weil sie regelmäßig die Vorberichte zu Ecofin und zur Euro-Gruppe bekommen; der letzte liegt Ihnen seit ein paar Tagen vor."
"9"," Minister Scholz ist in Helsinki bei der Euro-Gruppe und beim informellen Ecofin-Treffen."
"10"," Ich kann nachvollziehen — und erwarte nichts anderes —, dass Sie finden, er sollte lieber hier sein und auf europäischer Ebene schwänzen."
"11"," Ich gehe aber davon aus, dass der Rest des Hauses es gut und richtig findet, dass der Minister die Gelegenheit nutzt, mit allen europäischen Kollegen den Dialog zu pflegen und Europa auf einen guten Weg zu bringen in schwieriger Zeit."
"12"," Ich möchte auch kurz auf das eingehen, was die Kollegin Katja Hessel vorhin gesagt hat, nämlich der Finanzminister hätte hier das Prinzip Hoffnung gepredigt."
"13"," Das ist natürlich absurd."
"14"," Ich kann nahtlos an die Rede von Andr& Berghegger anschließen — und bedanke mich gleichzeitig für diese Rede, weil viele Inhalte vorweggenommen wurden, die ich jetzt nicht mehr bringen muss —:"
"15"," Die Bundesregierung hat diesen Haushaltsentwurf vorgelegt, weil er solide, weil er angemessen ist."
"16"," Wir haben keine Rezession, und wir müssen auch keine herbeireden."
"17"," Wir haben eine Wachstumsdelle."
"18"," Die nehmen wir auch ernst, und wir sind selbstverständlich vorbereitet."
"19","Ich will nur darauf aufmerksam machen - die, die nicht im Haushaltsausschuss sind, wissen das vielleicht nicht -:"
"20"," Noch vor der Bereinigungssitzung wird es eine neue Steuerschätzung geben."
"21"," Wir werden sehen, was da herauskommt."
"22"," Wie es in den letzten 17 Jahren, in denen ich im Haushaltsausschuss war, üblich war, wird diese Steuerschätzung dann in den aktuellen Haushalt eingepreist."
"23"," In den letzten Jahren haben wir davon häufig profitiert, weil die Steuerschätzungen positiver waren."
"24"," Parl."
"25"," Staatssekretärin Bettina HagedornIch mache nur darauf aufmerksam:"
"26"," Es kann auch einmal andersherum sein."
"27"," Der Haushaltsausschuss hat aber immer angemessen darauf reagiert."
"28"," Es ist ein solider, ein ausgewogener Haushalt."
