"","V1"
"1",""
"2"," Vielen Dank, Otto Fricke."
"3"," — Nächster Redner für die Fraktion Die Linke:"
"4"," Fabio De Masi."
"5"," Fabio De Masi:"
"6"," Frau Präsidentin! Sehr geehrte Damen und Herren! Deutschland steht vor großen Herausforderungen."
"7"," Der Abschwung droht."
"8"," Wir haben den Brexit vor uns."
"9"," Wir haben zweifelsohne die größte Herausforderung der Menschheitsgeschichte zu bestehen — den Klimawandel."
"10"," Die Menschen, die ich so treffe, sind oft sehr bescheiden."
"11"," Sie haben keine großen Ansprüche."
"12"," Sie wollen keine Finca auf Mallorca."
"13"," Sie wollen keine Briefkastenfirma aufFabio De Masiden Virgin Islands."
"14"," Sie, die Menschen, die sich hart anstrengen und an die Regeln halten, wollen anständig behandelt werden."
"15"," Insofern ist entscheidend, wie die Bundesregierung mit diesen Menschen umgeht, verehrte Kolleginnen und Kollegen."
"16"," Deswegen ist die Frage des Klimawandels eben auch eine Frage der sozialen Gerechtigkeit; denn Sie oder ich, wir können uns eine Wohnung in Berlin-Mitte leisten und dann zum Parlament laufen."
"17"," Aber Menschen, die sich die Miete in den Innenstädten nicht mehr leisten können, können nicht zu ihrem Arbeitsplatz laufen, die sind angewiesen auf Verkehrsmittel."
"18"," Vor diesem Hintergrund ist es ein sehr deutliches Signal, wenn Sie in diesem Haushalt 50 Milliarden Euro für Rüstung einplanen, aber nur 1 Milliarde Euro für den sozialen Wohnungsbau."
"19"," Ich will in diesem Zusammenhang noch einmal die Frage wiederholen, die ich hier bereits am Dienstag gestellt habe."
"20"," Die Verteidigungsministerin — eben war sie noch da — beharrt ja auf dem Ziel, 2 Prozent des Bruttoinlandsprodukts für Rüstung auszugeben."
"21"," Ich stelle hier noch einmal die Frage:"
"22"," Was passiert denn, wenn das Bruttoinlandsprodukt sinkt? Werden wir dann eigentlich die Rüstungsausgaben nach unten fahren? Das ist doch eine berechtigte Frage, auf die ich hier in dieser Debatte noch überhaupt keine Antwort gehört habe."
"23"," Es gibt zahlreiche Ökonomen wie den arbeitgebernahen Ökonom Michael Hüther oder den sehr renommierten Ökonom Jens Südekum, die sagen:"
"24"," Das Geld liegt auf der Straße, weil wir momentan negative Zinsen zahlen."
"25"," — Das heißt, es gibt einige reiche Leute, die zahlen uns sogar Geld dafür, die schenken uns Geld, damit sie uns einen Kredit geben dürfen."
"26"," Wenn wir uns heute 1 Euro leihen, dann müssen wir morgen 90 Cent zurückzahlen."
"27"," Die EZB ist mit der Geldpolitik völlig überfordert."
"28"," Die sind mit ihrem Latein am Ende."
"29"," Von daher ist es völlig verrückt, einerseits die Negativzinsen zu beklagen und andererseits hier in Deutschland nicht mehr zu investieren."
"30"," Ich will in diesem Zusammenhang auch noch mal darauf hinweisen — der Kollege Fricke hat es ja angesprochen -, dass es wirklich Grundschulniveau ist, wenn man hier sagt:"
"31"," Wir investieren 40 Milliarden Euro."
"32"," — Es gibt ja auch einen Verschleiß, und das Bruttoinlandsprodukt ist auch gewachsen."
"33"," Von daher ist eben die Investitionsquote relevant, und da sind wir doch in der OECD unter den Industrienationen absolutes Mittelfeld."
"34"," Das kann doch nicht der Anspruch für die viertgrößte Volkswirtschaft der Welt sein, verehrte Kolleginnen und Kollegen."
"35","Ich will hier auch noch mal auf zwei Argumente eingehen, die diese Woche in der Debatte genannt wurden."
"36","Der Herr Finanzminister hat zum Beispiel gesagt, man solle dann investieren, wenn man in der Krise steckt."
"37"," Das sei gelebter Keynesianismus."
"38"," Ich glaube, da hat er Keynes falsch verstanden."
"39"," Es geht darum, den Konjunkturzyklus zu glätten."
"40"," Das heißt, man muss vorher investieren, damit man erst gar nicht in der Grütze steckt; denn wenn man drinsteckt, wird es teurer, verehrte Kolleginnen und Kollegen."
"41"," Der Kollege Binding hat ein Argument genannt, das ich schon ernster nehme."
"42"," Er hat gesagt:"
"43"," Wir haben ja keine Kapazitäten in der Bauwirtschaft mehr."
"44"," — Aber wenn wir mehr investieren würden, dann würde die Bauwirtschaft auch mehr Kapazitäten vorhalten; denn sie braucht Planungssicherheit für ihre Investitionen."
"45"," Deswegen ist jetzt der richtige Zeitpunkt, Geld in die Hand zu nehmen."
"46"," Der Finanzminister hat davon gesprochen, dass wir Zukunftsoptimismus bräuchten."
"47"," Er hat Roosevelt zitiert."
"48"," Da bin ich sehr gerne bei Ihnen."
"49"," Denn was hat Roosevelt gesagt? Er hat gesagt:"
"50"," Wir müssen die Reichen in diesem Land endlich besteuern, wir müssen die Arbeitnehmer schützen, und wir müssen öffentliche Investitionen auflegen und Zukunftsoptimismus ausstrahlen."
"51"," — Ich glaube, viele Menschen wünschen sich ein Land, in dem sie Busse und Bahnen besser benutzen können."
"52"," Aber wir zäumen das Pferd doch von der falschen Seite auf, wenn wir zum Beispiel über CO,-Steuern diskutieren, die ein Reicher vielleicht wegstecken kann, und dann nicht anfangen, in die Bahn zu investieren, damit die Menschen endlich eine Alternative haben."
"53"," Das müssen wir tun, verehrte Kolleginnen und Kollegen."
"54"," Eine letzte Bemerkung."
"55"," Herr Roosevelt hat auch gesagt, es sei schlimmer, vom organisierten Geld regiert zu werden als vom organisierten Verbrechen."
"56"," Insofern ist es überhaupt nicht hinnehmbar, dass wir zehn Jahre nach der Finanzkrise und vor der nächsten keine Finanztransaktionsteuer haben, sondern stattdessen eine Steuer, die 98 Prozent der Finanztransaktionen ausnimmt."
"57"," Das sind die Prioritäten dieser Regierung, und das müssen wir der Bevölkerung sehr deutlich sagen."
"58","Vielen Dank.
 Vizepräsidentin Claudia "
